0.9456291198730469,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9998663663864136,1
0.23554879426956177,0
0.8979597687721252,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.8548548221588135,1
0.0412820465862751,0
0.23554879426956177,1
0.04475647211074829,0
0.9996688961982727,1
0.8979597687721252,0
0.9934393763542175,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9996860027313232,1
0.0412820465862751,0
0.9963868856430054,1
0.04475647211074829,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0002519677800592035,0
0.9996688961982727,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9456291198730469,1
0.3050886392593384,0
0.9934393763542175,1
0.04475647211074829,0
0.9663578867912292,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.8548548221588135,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9765987992286682,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.2806064188480377,0
0.3050886392593384,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.8548548221588135,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9996688961982727,1
0.0412820465862751,0
0.9991785883903503,1
0.23554879426956177,0
0.9996688961982727,1
0.0412820465862751,0
0.04475647211074829,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.000505642790812999,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.23554879426956177,0
0.9456291198730469,1
0.3050886392593384,0
0.9999431371688843,1
0.3050886392593384,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9765987992286682,1
0.04475647211074829,0
0.9998663663864136,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.04475647211074829,0
0.9934393763542175,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.0412820465862751,1
0.04475647211074829,0
0.8548548221588135,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9998663663864136,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9456291198730469,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9998663663864136,1
0.04475647211074829,0
0.9999778866767883,1
0.3050886392593384,0
0.9996688961982727,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.23554879426956177,0
0.8548548221588135,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9996688961982727,1
0.0002519677800592035,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.2806064188480377,0
0.9999778866767883,1
0.23554879426956177,0
0.9998663663864136,1
0.0002519677800592035,0
0.9765987992286682,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9991785883903503,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.23554879426956177,0
0.0412820465862751,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9996688961982727,1
0.23554879426956177,0
0.9996688961982727,1
0.0412820465862751,0
0.9998663663864136,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.8979597687721252,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.23554879426956177,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9663578867912292,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.8548548221588135,1
0.04475647211074829,0
0.8548548221588135,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.3050886392593384,1
0.04475647211074829,0
0.9999431371688843,1
0.04475647211074829,0
0.9999778866767883,1
0.000505642790812999,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.2806064188480377,1
0.0412820465862751,0
0.8548548221588135,1
0.23554879426956177,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.8548548221588135,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.0002519677800592035,0
0.9991785883903503,1
0.23554879426956177,0
0.8548548221588135,1
0.04475647211074829,0
0.9999778866767883,1
0.8548548221588135,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9765987992286682,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.23554879426956177,0
0.9999778866767883,1
0.3050886392593384,0
0.9991785883903503,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9998663663864136,1
0.04475647211074829,0
0.9999778866767883,1
0.9456291198730469,0
0.9999778866767883,1
0.04475647211074829,0
0.9963868856430054,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.23554879426956177,1
0.04475647211074829,0
0.9888644218444824,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.8548548221588135,1
0.0412820465862751,0
0.9456291198730469,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.23554879426956177,0
0.9999431371688843,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9973397850990295,1
0.23554879426956177,0
0.9999778866767883,1
0.04475647211074829,0
0.8979597687721252,1
0.0412820465862751,0
0.9456291198730469,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.3050886392593384,1
0.0412820465862751,0
0.9663578867912292,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9998663663864136,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.23554879426956177,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9998663663864136,1
0.04475647211074829,0
0.8548548221588135,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9456291198730469,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.3050886392593384,1
0.23554879426956177,0
0.9996860027313232,1
0.0412820465862751,0
0.9991785883903503,1
0.0412820465862751,0
0.9934393763542175,1
0.2806064188480377,0
0.9973397850990295,1
0.0412820465862751,0
0.23554879426956177,1
0.23554879426956177,0
0.9998663663864136,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9998663663864136,1
0.000505642790812999,0
0.8548548221588135,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9991785883903503,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9996688961982727,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9456291198730469,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.04475647211074829,0
0.9998663663864136,1
0.04475647211074829,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9456291198730469,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9765987992286682,1
0.0412820465862751,0
0.3050886392593384,1
0.04475647211074829,0
0.9663578867912292,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.23554879426956177,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.04475647211074829,0
0.9999778866767883,1
0.000505642790812999,0
0.9999778866767883,1
0.3050886392593384,0
0.9990609884262085,1
0.0412820465862751,0
0.3050886392593384,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9888644218444824,1
0.0412820465862751,0
0.9999778866767883,1
0.8548548221588135,0
0.9999431371688843,1
0.23554879426956177,0
0.8979597687721252,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9991785883903503,1
0.0412820465862751,0
0.8979597687721252,1
0.23554879426956177,0
0.9663578867912292,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9996860027313232,1
0.0412820465862751,0
0.9999778866767883,1
0.8548548221588135,0
0.9934393763542175,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.23554879426956177,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9888644218444824,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9996860027313232,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9998663663864136,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.23554879426956177,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9765987992286682,1
0.3050886392593384,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9888644218444824,1
0.0002519677800592035,0
0.9996688961982727,1
0.04475647211074829,0
0.0412820465862751,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.8548548221588135,1
0.23554879426956177,0
0.9934393763542175,1
0.23554879426956177,0
0.9999431371688843,1
0.04475647211074829,0
0.9765987992286682,1
0.04475647211074829,0
0.8979597687721252,1
0.0412820465862751,0
0.8979597687721252,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0002519677800592035,0
0.04475647211074829,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.23554879426956177,1
0.04475647211074829,0
0.9991785883903503,1
0.0412820465862751,0
0.9996688961982727,1
0.04475647211074829,0
0.9996688961982727,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.0412820465862751,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.8979597687721252,0
0.9999778866767883,1
0.2806064188480377,0
0.23554879426956177,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9663578867912292,1
0.8548548221588135,0
0.9999778866767883,1
0.23554879426956177,0
0.8548548221588135,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9991785883903503,1
0.0412820465862751,0
0.9765987992286682,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9663578867912292,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.23554879426956177,1
0.23554879426956177,0
0.8548548221588135,1
0.000505642790812999,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9888644218444824,1
0.0412820465862751,0
0.9888644218444824,1
0.23554879426956177,0
0.9973397850990295,1
0.0002519677800592035,0
0.9990609884262085,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.0412820465862751,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9765987992286682,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.8548548221588135,1
0.23554879426956177,0
0.9888644218444824,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9963868856430054,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9888644218444824,1
0.04475647211074829,0
0.3050886392593384,1
0.04475647211074829,0
0.9973397850990295,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9998663663864136,1
0.04475647211074829,0
0.9990609884262085,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9998663663864136,1
0.23554879426956177,0
0.9888644218444824,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0002519677800592035,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999778866767883,1
0.04475647211074829,0
0.9996688961982727,1
0.23554879426956177,0
0.8548548221588135,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9996688961982727,1
0.04475647211074829,0
0.8979597687721252,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9996688961982727,1
0.0002519677800592035,0
0.8548548221588135,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.8979597687721252,1
0.04475647211074829,0
0.9999778866767883,1
0.3050886392593384,0
0.9888644218444824,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9456291198730469,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9888644218444824,1
0.000505642790812999,0
0.9765987992286682,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0002519677800592035,0
0.9963868856430054,1
0.04475647211074829,0
0.9888644218444824,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.3050886392593384,1
0.04475647211074829,0
0.9996688961982727,1
0.0412820465862751,0
0.9934393763542175,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.23554879426956177,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.8979597687721252,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9990609884262085,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9996860027313232,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.9663578867912292,1
0.04475647211074829,0
0.8979597687721252,1
0.0412820465862751,0
0.9934393763542175,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.8979597687721252,1
0.0412820465862751,0
0.9996688961982727,1
0.23554879426956177,0
0.9999778866767883,1
0.04475647211074829,0
0.9888644218444824,1
0.0412820465862751,0
0.8548548221588135,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9999431371688843,1
0.0412820465862751,0
0.9663578867912292,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9963868856430054,1
0.0412820465862751,0
0.23554879426956177,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.3050886392593384,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.0412820465862751,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9456291198730469,1
0.04475647211074829,0
0.9996688961982727,1
0.0002519677800592035,0
0.9996860027313232,1
0.23554879426956177,0
0.8548548221588135,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.04475647211074829,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.23554879426956177,1
0.04475647211074829,0
0.9990609884262085,1
0.0412820465862751,0
0.9456291198730469,1
0.23554879426956177,0
0.9663578867912292,1
0.04475647211074829,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9999431371688843,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.000505642790812999,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.23554879426956177,0
0.9999778866767883,1
0.8548548221588135,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.8979597687721252,1
0.9663578867912292,0
0.9996860027313232,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.04475647211074829,1
0.04475647211074829,0
0.9999431371688843,1
0.0412820465862751,0
0.9998663663864136,1
0.0412820465862751,0
0.0412820465862751,1
0.8548548221588135,0
0.9999431371688843,1
0.04475647211074829,0
0.8979597687721252,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9934393763542175,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9998663663864136,1
0.23554879426956177,0
0.9456291198730469,1
0.0412820465862751,0
0.9999431371688843,1
0.23554879426956177,0
0.9996860027313232,1
0.0412820465862751,0
0.9996688961982727,1
0.0002519677800592035,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.000505642790812999,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9973397850990295,1
0.8548548221588135,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9888644218444824,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9973397850990295,1
0.04475647211074829,0
0.8548548221588135,1
0.0412820465862751,0
0.9996860027313232,1
0.0412820465862751,0
0.9999431371688843,1
0.0412820465862751,0
0.9996860027313232,1
0.04475647211074829,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.8548548221588135,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0002519677800592035,0
0.9996688961982727,1
0.0412820465862751,0
0.23554879426956177,1
0.0412820465862751,0
0.9996688961982727,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.23554879426956177,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.04475647211074829,0
0.9999778866767883,1
0.0412820465862751,0
0.9963868856430054,1
0.8548548221588135,0
0.0412820465862751,1
0.0412820465862751,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.9999778866767883,1
0.0412820465862751,0
0.9999778866767883,1
0.3050886392593384,0
0.8548548221588135,1
